"Confirmed date","Country","State","County","HPAI strain","Species","WOAH Classification"
2022-12-22,"USA","Texas","Chambers","EA H5","Blue-winged teal","Wild bird"
2022-12-22,"USA","Texas","Chambers","EA H5N1","Blue-winged teal","Wild bird"
2022-12-22,"USA","Virginia","Roanoke","EA H5N1","Bald eagle","Wild bird"
2022-12-22,"USA","Kansas","Mitchell","EA H5N1","Cooper's hawk","Wild bird"
2022-12-22,"USA","Kansas","Butler","EA H5N1","Ross's goose","Wild bird"
2022-12-22,"USA","Kansas","Finney","EA H5N1","Snow goose","Wild bird"
2022-12-22,"USA","Kansas","Finney","EA H5N1","Great-tailed grackle","Wild bird"
2022-12-22,"USA","Kansas","Finney","EA H5N1","Great-tailed grackle","Wild bird"
2022-12-22,"USA","Kansas","Finney","EA H5N1","Great-tailed grackle","Wild bird"
2022-12-22,"USA","Kansas","Rooks","EA H5N1","Red-tailed hawk","Wild bird"
2022-12-22,"USA","Kansas","Rooks","EA H5N1","Snow goose","Wild bird"
2022-12-22,"USA","Mississippi","Oktibbeha","EA H5N1","Black vulture","Wild bird"
2022-12-22,"USA","Washington","Grant","EA H5N1","Mallard","Wild bird"
2022-12-22,"USA","Washington","Grant","EA H5N1","Mallard","Wild bird"
2022-12-22,"USA","Washington","Grant","EA H5N1","Mallard","Wild bird"
2022-12-22,"USA","Mississippi","Oktibbeha","EA H5N1","Black vulture","Wild bird"
2022-12-22,"USA","Mississippi","Oktibbeha","EA H5N1","Black vulture","Wild bird"
2022-12-22,"USA","Mississippi","Oktibbeha","EA H5N1","Black vulture","Wild bird"
2022-12-22,"USA","Maine","Penobscot","EA H5N1","Mallard","Wild bird"
2022-12-22,"USA","Mississippi","Madison","EA H5N1","Bald eagle","Wild bird"
2022-12-22,"USA","Mississippi","Scott","EA H5N1","Black vulture","Wild bird"
2022-12-22,"USA","Mississippi","Lafayette","EA H5N1","Snow goose","Wild bird"
2022-12-22,"USA","Alabama","Jackson","EA H5N1","Canada goose","Wild bird"
2022-12-22,"USA","Mississippi","Yazoo","EA H5N1","Bald eagle","Wild bird"
2022-12-22,"USA","Maine","Penobscot","EA H5N1","Mallard","Wild bird"
2022-12-22,"USA","Maine","Penobscot","EA H5","Mallard","Wild bird"
2022-12-22,"USA","Maine","Penobscot","EA H5N1","Mallard","Wild bird"
2022-12-22,"USA","Maine","Penobscot","EA H5N1","Mallard","Wild bird"
2022-12-22,"USA","Maine","Penobscot","EA H5N1","Mallard","Wild bird"
2022-12-22,"USA","Mississippi","Oktibbeha","EA H5N1","Black vulture","Wild bird"
2022-12-22,"USA","Florida","Brevard","EA H5N1","Bufflehead","Wild bird"
2022-12-22,"USA","North Carolina","Washington","EA H5N1","Black vulture","Wild bird"
2022-12-22,"USA","North Carolina","Hyde","EA H5N1","Great black-backed gull","Wild bird"
2022-12-22,"USA","North Carolina","Hyde","EA H5N1","Herring gull","Wild bird"
2022-12-22,"USA","North Carolina","Hyde","EA H5N1","Double-crested cormorant","Wild bird"
2022-12-22,"USA","Washington","Skagit","EA H5N1","Cooper's hawk","Wild bird"
2022-12-22,"USA","New York","Erie","EA H5N1","Turkey vulture","Wild bird"
2022-12-22,"USA","New York","Orange","EA H5N1","Black vulture","Wild bird"
2022-12-22,"USA","New York","Orange","EA H5N1","Black vulture","Wild bird"
2022-12-22,"USA","New York","Yates","EA H5N1","Snow goose","Wild bird"
2022-12-22,"USA","South Dakota","Hand","EA H5N1","Great horned owl","Wild bird"
2022-12-22,"USA","New Jersey","Salem","EA H5N1","Bald eagle","Wild bird"
2022-12-22,"USA","Oregon","Benton","EA H5N1","Great horned owl","Wild bird"
2022-12-22,"USA","Nebraska","Colfax","EA H5N1","Swan (unidentified)","Wild bird"
2022-12-22,"USA","Nebraska","Colfax","EA H5N1","Swan (unidentified)","Wild bird"
2022-12-22,"USA","Nebraska","Colfax","EA H5N1","Canada goose","Wild bird"
2022-12-22,"USA","Maine","Penobscot","EA H5N1","Mallard","Wild bird"
2022-12-22,"USA","Maine","Penobscot","EA H5N1","Mallard","Wild bird"
2022-12-22,"USA","Maine","Penobscot","EA H5N1","Mallard","Wild bird"
2022-12-27,"USA","Indiana","Gibson","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","Indiana","Gibson","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","Indiana","Gibson","EA H5N1","American white pelican","Wild bird"
2022-12-27,"USA","Wyoming","Goshen","EA H5N1","Canada goose","Wild bird"
2022-12-27,"USA","Wyoming","Goshen","EA H5N1","Canada goose","Wild bird"
2022-12-27,"USA","California","San Diego","EA H5N1","White-faced ibis","Captive wild bird"
2022-12-27,"USA","California","Sutter","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","California","San Diego","EA H5N1","White-faced ibis","Captive wild bird"
2022-12-27,"USA","California","Glenn","EA H5N1","American wigeon","Wild bird"
2022-12-27,"USA","California","Glenn","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","California","Glenn","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","California","Glenn","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","California","Yuba","EA H5N1","Red-tailed hawk","Wild bird"
2022-12-27,"USA","California","San Francisco","EA H5N1","Snowy plover","Wild bird"
2022-12-27,"USA","California","Marin","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","California","Marin","EA H5N1","Great horned owl","Wild bird"
2022-12-27,"USA","Colorado","Douglas","EA H5N1","Red-tailed hawk","Captive wild bird"
2022-12-27,"USA","California","Siskiyou","EA H5N1","Canada goose","Wild bird"
2022-12-27,"USA","Colorado","Larimer","EA H5N1","Great horned owl","Captive wild bird"
2022-12-27,"USA","Colorado","Denver","EA H5N1","Canada goose","Wild bird"
2022-12-27,"USA","California","Merced","EA H5N1","American white pelican","Wild bird"
2022-12-27,"USA","California","San Mateo","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","California","San Mateo","EA H5N1","Common raven","Wild bird"
2022-12-27,"USA","California","San Mateo","EA H5N1","Bald eagle","Wild bird"
2022-12-27,"USA","California","Sutter","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","California","Butte","EA H5N1","Turkey vulture","Wild bird"
2022-12-27,"USA","California","Butte","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","California","Glenn","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","California","Contra Costa","EA H5N1","Turkey vulture","Wild bird"
2022-12-27,"USA","California","Butte","EA H5N1","Snow goose","Wild bird"
2022-12-27,"USA","California","Butte","EA H5N1","Turkey vulture","Wild bird"
2022-12-27,"USA","Nevada","Churchill","EA H5N1","American green-winged teal","Wild bird"
2022-12-27,"USA","California","Los Angeles","EA H5N1","Gull (unidentified)","Wild bird"
2022-12-27,"USA","Colorado","Pueblo","EA H5N1","Great horned owl","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5","American green-winged teal","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5","American green-winged teal","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5","Gadwall","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American wigeon","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2022-12-29,"USA","Georgia","Hart","EA H5","American green-winged teal","Wild bird"
2022-12-29,"USA","California","Amador","EA H5N1","Canada goose","Captive wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2022-12-29,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2022-12-30,"USA","California","Alameda","EA H5N1","Red-tailed hawk","Wild bird"
2022-12-30,"USA","Colorado","Larimer","EA H5N1","Red-tailed hawk","Captive wild bird"
2022-12-30,"USA","Florida","Broward","EA H5N1","Kestrel","Captive wild bird"
2022-12-30,"USA","Florida","Broward","EA H5N1","Red-shouldered hawk","Captive wild bird"
2022-12-30,"USA","Florida","Charlotte","EA H5N1","Hooded merganser","Wild bird"
2022-12-30,"USA","Florida","Charlotte","EA H5N1","Hooded merganser","Wild bird"
2022-12-30,"USA","Florida","Duval","EA H5N1","Bald eagle","Captive wild bird"
2022-12-30,"USA","Florida","Duval","EA H5N1","Bald eagle","Captive wild bird"
2022-12-30,"USA","California","Yuba","EA H5N1","Goose (unidentified)","Wild bird"
2022-12-30,"USA","California","Yuba","EA H5N1","Goose (unidentified)","Wild bird"
2022-12-30,"USA","Minnesota","Ramsey","EA H5N1","Great horned owl","Captive wild bird"
2022-12-30,"USA","Connecticut","Hartford","EA H5N1","Red-tailed hawk","Wild bird"
2022-12-30,"USA","Wisconsin","Dane","EA H5N1","Sandhill crane","Captive wild bird"
2022-12-30,"USA","Colorado","Denver","EA H5N1","Canada goose","Wild bird"
2022-12-30,"USA","Colorado","Larimer","EA H5N1","Red-tailed hawk","Captive wild bird"
2022-12-30,"USA","Nebraska","Red Willow","EA H5N1","Canada goose","Wild bird"
2022-12-30,"USA","Pennsylvania","Adams","EA H5N1","Black vulture","Wild bird"
2022-12-30,"USA","Nebraska","Red Willow","EA H5N1","Canada goose","Wild bird"
2022-12-30,"USA","Montana","Big Horn","EA H5N1","Mallard","Wild bird"
2022-12-30,"USA","North Carolina","Hyde","EA H5N1","American wigeon","Wild bird"
2022-12-30,"USA","North Carolina","Hyde","EA H5N1","American wigeon","Wild bird"
2022-12-30,"USA","North Carolina","Hyde","EA H5","American wigeon","Wild bird"
2022-12-30,"USA","Wyoming","Laramie","EA H5N1","Great horned owl","Wild bird"
2022-12-30,"USA","Colorado","Adams","EA H5N1","Red-tailed hawk","Wild bird"
2023-01-03,"USA","Oregon","Clatsop","EA H5N1","Pacific loon","Wild bird"
2023-01-03,"USA","Oregon","Tillamook","EA H5N1","Western gull","Wild bird"
2023-01-03,"USA","California","Imperial","EA H5N1","Snow goose","Wild bird"
2023-01-03,"USA","Virginia","Henrico","EA H5N1","Blue-winged teal","Wild bird"
2023-01-03,"USA","California","Imperial","EA H5N1","Snow goose","Wild bird"
2023-01-03,"USA","California","Imperial","EA H5N1","Snow goose","Wild bird"
2023-01-03,"USA","California","Imperial","EA H5N1","Snow goose","Wild bird"
2023-01-03,"USA","Washington","Walla Walla","EA H5N1","Snow goose","Wild bird"
2023-01-03,"USA","New York","Franklin","EA H5N1","Snow goose","Wild bird"
2023-01-03,"USA","New York","Clinton","EA H5N1","Snow goose","Wild bird"
2023-01-03,"USA","New York","Franklin","EA H5N1","Snow goose","Wild bird"
2023-01-03,"USA","New York","Franklin","EA H5N1","Snow goose","Wild bird"
2023-01-03,"USA","New York","Dutchess","EA H5N1","Red-tailed hawk","Wild bird"
2023-01-03,"USA","New York","Clinton","EA H5N1","Snow goose","Wild bird"
2023-01-03,"USA","New York","Clinton","EA H5N1","Snow goose","Wild bird"
2023-01-03,"USA","Pennsylvania","Erie","EA H5N1","White-winged scoter","Wild bird"
2023-01-03,"USA","New York","Onondaga","EA H5N1","Bald eagle","Wild bird"
2023-01-03,"USA","Oregon","Curry","H5N1","Raccoon","Mammals"
2023-01-03,"USA","Nebraska","Scotts Bluff","H5N1","Amur tiger","Mammals"
2023-01-03,"USA","Nebraska","Scotts Bluff","H5N1","Mountain lion","Mammals"
2023-01-04,"USA","Louisiana","La Salle","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5N1","American wigeon","Wild bird"
2023-01-04,"USA","Louisiana","La Salle","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Louisiana","La Salle","EA H5","American green-winged teal","Wild bird"
2023-01-04,"USA","Louisiana","La Salle","EA H5","American green-winged teal","Wild bird"
2023-01-04,"USA","Louisiana","La Salle","EA H5","American green-winged teal","Wild bird"
2023-01-04,"USA","Louisiana","La Salle","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Louisiana","La Salle","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Louisiana","La Salle","EA H5","American green-winged teal","Wild bird"
2023-01-04,"USA","Louisiana","La Salle","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Louisiana","La Salle","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5N1","American wigeon","Wild bird"
2023-01-04,"USA","Louisiana","La Salle","EA H5","American green-winged teal","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Alabama","Limestone","EA H5","American green-winged teal","Wild bird"
2023-01-04,"USA","Louisiana","La Salle","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","Wood duck","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Georgia","Mcintosh","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Georgia","Mcintosh","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Georgia","Mcintosh","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Georgia","Mcintosh","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Georgia","Mcintosh","EA H5N1","Northern shoveler","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","Wood duck","Wild bird"
2023-01-04,"USA","Indiana","Greene","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","Wood duck","Wild bird"
2023-01-04,"USA","Alabama","Morgan","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","South Carolina","Charleston","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Morgan","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Morgan","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Morgan","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Morgan","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Morgan","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Morgan","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Alabama","Cullman","EA H5N1","Snow goose","Wild bird"
2023-01-04,"USA","Alabama","Marion","EA H5N1","Snow goose","Wild bird"
2023-01-04,"USA","Pennsylvania","Franklin","EA H5N1","Mallard","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5","American wigeon","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5","Northern shoveler","Wild bird"
2023-01-04,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","Indiana","Monroe","EA H5N1","Mallard","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","Mottled duck","Wild bird"
2023-01-04,"USA","South Carolina","Colleton","EA H5N1","Gadwall","Wild bird"
2023-01-04,"USA","Indiana","Greene","EA H5N1","Mallard","Wild bird"
2023-01-04,"USA","South Carolina","Charleston","EA H5N1","American green-winged teal","Wild bird"
2023-01-04,"USA","California","El Dorado","EA H5N1","Red-tailed hawk","Wild bird"
2023-01-04,"USA","California","El Dorado","EA H5N1","Common raven","Wild bird"
2023-01-04,"USA","Wyoming","Laramie","EA H5N1","Canada goose","Wild bird"
2023-01-04,"USA","Wyoming","Goshen","EA H5N1","Red-tailed hawk","Wild bird"
2023-01-04,"USA","Wyoming","Laramie","EA H5N1","Canada goose","Wild bird"
2023-01-04,"USA","Alaska","Sitka","EA H5N1","Common raven","Captive wild bird"
2023-01-04,"USA","Alaska","Aleutians West","EA H5N1","Glaucous gull","Wild bird"
2023-01-04,"USA","Alaska","Aleutians West","EA H5N1","Bald eagle","Wild bird"
2023-01-04,"USA","Alaska","Aleutians West","EA H5N1","Bald eagle","Wild bird"
2023-01-04,"USA","Colorado","Denver","EA H5N1","Canada goose","Wild bird"
2023-01-04,"USA","Colorado","Denver","EA H5N1","Canada goose","Wild bird"
2023-01-04,"USA","Colorado","Larimer","EA H5N1","Cooper's hawk","Captive wild bird"
2023-01-04,"USA","Colorado","Larimer","EA H5N1","Red-tailed hawk","Captive wild bird"
2023-01-04,"USA","Colorado","Larimer","EA H5N1","Red-tailed hawk","Captive wild bird"
2023-01-04,"USA","Minnesota","Hennepin","EA H5N1","American crow","Wild bird"
2023-01-04,"USA","Minnesota","Hennepin","EA H5N1","American crow","Wild bird"
2023-01-04,"USA","Minnesota","Hennepin","EA H5N1","American crow","Wild bird"
2023-01-04,"USA","North Carolina","Dare","EA H5N1","Double-crested cormorant","Wild bird"
2023-01-04,"USA","Minnesota","Hennepin","EA H5","Trumpeter swan","Captive wild bird"
2023-01-04,"USA","Colorado","Douglas","EA H5N1","Cackling goose","Captive wild bird"
2023-01-04,"USA","Colorado","Douglas","EA H5N1","American crow","Captive wild bird"
2023-01-04,"USA","Colorado","Boulder","EA H5N1","Canada goose","Captive wild bird"
2023-01-04,"USA","Colorado","Boulder","EA H5N1","Canada goose","Captive wild bird"
2023-01-04,"USA","Minnesota","Washington","EA H5N1","Canada goose","Captive wild bird"
2023-01-04,"USA","Wisconsin","St. Croix","EA H5N1","Canada goose","Captive wild bird"
2023-01-05,"USA","Iowa","Cerro Gordo","EA H5N1","Mallard","Wild bird"
2023-01-05,"USA","California","Yolo","EA H5N1","American green-winged teal","Wild bird"
2023-01-05,"USA","California","Yolo","EA H5N1","Northern shoveler","Wild bird"
2023-01-05,"USA","California","Yolo","EA H5","American green-winged teal","Wild bird"
2023-01-05,"USA","California","Yolo","EA H5N1","Northern shoveler","Wild bird"
2023-01-05,"USA","California","Yolo","EA H5N1","Northern shoveler","Wild bird"
2023-01-05,"USA","California","Yolo","EA H5N1","Northern shoveler","Wild bird"
2023-01-05,"USA","Texas","Freestone","EA H5N1","American green-winged teal","Wild bird"
