"Confirmed date","Country","Lat","Long","HPAI strain","WOAH Classification","Cases"
2022-11-02,"Germany",51.165691,10.451526,"H5N1","Backyard","1"
2022-11-02,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-11-02,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-11-03,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-11-03,"Germany",51.165691,10.451526,"H5N1","Farm","2"
2022-11-03,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2022-11-04,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","6"
2022-11-04,"Norway",60.472,8.4689,"H5N1","Wild birds","1"
2022-11-04,"Italy",41.87194,12.56738,"H5N1","Backyard","3"
2022-11-04,"Italy",41.87194,12.56738,"H5N1","Farm","2"
2022-11-04,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-11-04,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-11-04,"Germany",51.165691,10.451526,"H5N1","Captive birds","3"
2022-11-04,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-11-04,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-11-04,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-11-04,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-11-05,"Serbia",44.0165,21.0059,"H5N1","Wild birds","1"
2022-11-05,"North Macedonia",41.6086,21.7453,"H5N1","Captive birds","1"
2022-11-05,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-11-05,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2022-11-05,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-11-06,"Hungary",47.1625,19.5033,"H5N1","Farm","3"
2022-11-07,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","3"
2022-11-07,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-11-07,"Italy",41.87194,12.56738,"H5N1","Backyard","1"
2022-11-07,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-11-07,"Italy",41.87194,12.56738,"H5N1","Wild birds","3"
2022-11-07,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-11-07,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2022-11-07,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-11-07,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-11-07,"France",46.2276,2.2137,"H5N1","Farm","3"
2022-11-07,"Belgium",50.8333,44.69936,"H5N1","Wild birds","7"
2022-11-08,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-11-08,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-11-08,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-11-08,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-11-09,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-11-09,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-11-09,"Serbia",44.0165,21.0059,"H5N1","Wild birds","1"
2022-11-09,"Italy",41.87194,12.56738,"H5N1","Captive birds","1"
2022-11-09,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-11-09,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-11-09,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-11-09,"Germany",51.165691,10.451526,"H5N1","Wild birds","3"
2022-11-09,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-11-09,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-11-09,"Denmark",56.2639,9.5018,"H5N1","Farm","1"
2022-11-09,"Austria",47.5162,14.5501,"H5N1","Captive birds","1"
2022-11-10,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-11-10,"Spain",40.463667,-3.74922,"H5N1","Wild birds","2"
2022-11-10,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-11-10,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2022-11-10,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-11-10,"Germany",51.165691,10.451526,"H5N1","Wild birds","14"
2022-11-10,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-11-10,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-11-10,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-11-10,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2022-11-10,"Germany",51.165691,10.451526,"H5","Wild birds","1"
2022-11-11,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2022-11-11,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-11-11,"Norway",60.472,8.4689,"H5N1","Farm","1"
2022-11-11,"Italy",41.87194,12.56738,"H5N1","Backyard","1"
2022-11-11,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-11-11,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2022-11-11,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-11-11,"Germany",51.165691,10.451526,"H5N1","Wild birds","8"
2022-11-11,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-11-12,"Moldova",47.4116,28.3699,"H5N1","Backyard","1"
2022-11-12,"Italy",41.87194,12.56738,"H5N1","Backyard","1"
2022-11-12,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-11-12,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-11-12,"Germany",51.165691,10.451526,"H5N1","Farm","2"
2022-11-12,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-11-13,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-11-13,"Ireland",53.1424,-7.6921,"H5N1","Farm","1"
2022-11-14,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","14"
2022-11-14,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-11-14,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2022-11-14,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-11-14,"France",46.2276,2.2137,"H5N1","Wild birds","4"
2022-11-14,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-11-15,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-11-15,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-11-15,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2022-11-15,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-11-15,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-11-16,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-11-16,"Romania",45.9432,24.9668,"H5N1","Wild birds","1"
2022-11-16,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-11-16,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-11-16,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-11-16,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-11-16,"Germany",51.165691,10.451526,"H5N1","Wild birds","3"
2022-11-16,"France",46.2276,2.2137,"H5N1","Farm","5"
2022-11-16,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2022-11-16,"Croatia",45.1,15.2,"H5N1","Backyard","1"
2022-11-17,"Romania",45.9432,24.9668,"H5N1","Wild birds","1"
2022-11-17,"Norway",60.472,8.4689,"H5N1","Wild birds","3"
2022-11-17,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-11-17,"Italy",41.87194,12.56738,"H5N1","Backyard","1"
2022-11-17,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-11-17,"Hungary",47.1625,19.5033,"H5N1","Farm","3"
2022-11-17,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-11-17,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-11-17,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-11-18,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-11-18,"Switzerland",46.8182,8.2275,"H5N1","Captive birds","1"
2022-11-18,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","1"
2022-11-18,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","1"
2022-11-18,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2022-11-18,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-11-18,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2022-11-18,"Germany",51.165691,10.451526,"H5N1","Wild birds","8"
2022-11-18,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-11-18,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-11-18,"Belgium",50.8333,44.69936,"H5N1","Wild birds","6"
2022-11-18,"Belgium",50.8333,44.69936,"H5","Wild birds","1"
2022-11-19,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-11-19,"Ireland",53.1424,-7.6921,"H5N1","Farm","1"
2022-11-20,"Hungary",47.1625,19.5033,"H5N1","Farm","5"
2022-11-20,"France",46.2276,2.2137,"H5N1","Farm","3"
2022-11-21,"The Netherlands",52.1326,5.2913,"H5N1","Farm","2"
2022-11-21,"Portugal",39.3999,-8.2245,"H5N1","Wild birds","1"
2022-11-21,"Hungary",47.1625,19.5033,"H5N1","Farm","5"
2022-11-22,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-11-22,"Romania",45.9432,24.9668,"H5N1","Wild birds","2"
2022-11-22,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-11-22,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-11-22,"France",46.2276,2.2137,"H5N1","Captive birds","3"
2022-11-22,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-11-22,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-11-22,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-11-23,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-11-23,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","1"
2022-11-23,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2022-11-23,"Hungary",47.1625,19.5033,"H5N1","Farm","4"
2022-11-23,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-11-23,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-11-23,"Denmark",56.2639,9.5018,"H5N1","Wild birds","2"
2022-11-23,"Croatia",45.1,15.2,"H5N1","Wild birds","1"
2022-11-24,"Hungary",47.1625,19.5033,"H5N1","Farm","8"
2022-11-24,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-11-24,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-11-24,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-11-24,"Belgium",50.8333,44.69936,"H5N1","Wild birds","10"
2022-11-25,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","11"
2022-11-25,"Serbia",44.0165,21.0059,"H5N1","Wild birds","1"
2022-11-25,"Norway",60.472,8.4689,"H5N1","Wild birds","1"
2022-11-25,"Italy",41.87194,12.56738,"H5N1","Backyard","1"
2022-11-25,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-11-25,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-11-25,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-11-25,"Hungary",47.1625,19.5033,"H5N1","Farm","7"
2022-11-25,"Germany",51.165691,10.451526,"H5N1","Captive birds","2"
2022-11-25,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-11-25,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-11-25,"France",46.2276,2.2137,"H5N1","Captive birds","3"
2022-11-25,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-11-25,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-11-26,"Italy",41.87194,12.56738,"H5N1","Wild birds","3"
2022-11-26,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-11-26,"Germany",51.165691,10.451526,"H5N1","Captive birds","2"
2022-11-26,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-11-27,"Germany",51.165691,10.451526,"H5N1","Captive birds","9"
2022-11-27,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-11-27,"France",46.2276,2.2137,"H5N1","Farm","3"
2022-11-28,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-11-28,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","1"
2022-11-28,"Spain",40.463667,-3.74922,"H5N1","Wild birds","3"
2022-11-28,"Romania",45.9432,24.9668,"H5N1","Wild birds","3"
2022-11-28,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-11-28,"Hungary",47.1625,19.5033,"H5N1","Farm","5"
2022-11-28,"Germany",51.165691,10.451526,"H5N1","Captive birds","9"
2022-11-28,"France",46.2276,2.2137,"H5N1","Farm","4"
2022-11-28,"Denmark",56.2639,9.5018,"H5N1","Wild birds","3"
2022-11-29,"Hungary",47.1625,19.5033,"H5N1","Farm","5"
2022-11-29,"Germany",51.165691,10.451526,"H5N1","Captive birds","3"
2022-11-29,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-11-29,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-11-29,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-11-30,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","6"
2022-11-30,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2022-11-30,"Hungary",47.1625,19.5033,"H5N1","Farm","4"
2022-11-30,"Germany",51.165691,10.451526,"H5N1","Captive birds","7"
2022-11-30,"Germany",51.165691,10.451526,"H5N1","Farm","2"
2022-11-30,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-11-30,"France",46.2276,2.2137,"H5N1","Farm","9"
2022-11-30,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-11-30,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-12-01,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-12-01,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2022-12-01,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-12-01,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-12-01,"Germany",51.165691,10.451526,"H5N1","Captive birds","6"
2022-12-01,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-12-01,"France",46.2276,2.2137,"H5N1","Farm","7"
2022-12-01,"Denmark",56.2639,9.5018,"H5N1","Wild birds","5"
2022-12-02,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2022-12-02,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-12-02,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-12-02,"Germany",51.165691,10.451526,"H5N1","Captive birds","12"
2022-12-02,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-12-02,"France",46.2276,2.2137,"H5N1","Farm","6"
2022-12-02,"Czech Republic",49.8175,15.473,"H5N1","Farm","1"
2022-12-02,"Cyprus",35.1264,33.4299,"H5N1","Captive birds","1"
2022-12-02,"Cyprus",35.1264,33.4299,"H5N1","Farm","1"
2022-12-02,"Cyprus",35.1264,33.4299,"H5N1","Wild birds","1"
2022-12-03,"Hungary",47.1625,19.5033,"H5N1","Farm","3"
2022-12-03,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2022-12-03,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-12-03,"France",46.2276,2.2137,"H5N1","Farm","7"
2022-12-04,"Hungary",47.1625,19.5033,"H5N1","Farm","4"
2022-12-04,"Germany",51.165691,10.451526,"H5N1","Captive birds","2"
2022-12-04,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-12-05,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-12-05,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2022-12-05,"Germany",51.165691,10.451526,"H5N1","Captive birds","7"
2022-12-05,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-12-05,"France",46.2276,2.2137,"H5N1","Farm","11"
2022-12-06,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2022-12-06,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-12-06,"Hungary",47.1625,19.5033,"H5N1","Farm","3"
2022-12-06,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-12-06,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-12-06,"France",46.2276,2.2137,"H5N1","Farm","3"
2022-12-06,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-12-06,"Belgium",50.8333,44.69936,"H5N1","Wild birds","4"
2022-12-07,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-12-07,"Sweden",60.128161,18.643501,"H5N1","Wild birds","2"
2022-12-07,"Poland",51.9194,19.1451,"H5N1","Captive birds","1"
2022-12-07,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-12-07,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-12-07,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-12-07,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2022-12-07,"Hungary",47.1625,19.5033,"H5N1","Farm","4"
2022-12-07,"Germany",51.165691,10.451526,"H5N1","Captive birds","8"
2022-12-07,"France",46.2276,2.2137,"H5N1","Farm","23"
2022-12-07,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-12-07,"France",46.2276,2.2137,"H5","Farm","2"
2022-12-08,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","1"
2022-12-08,"Romania",45.9432,24.9668,"H5N1","Wild birds","2"
2022-12-08,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-12-08,"Germany",51.165691,10.451526,"H5N1","Captive birds","4"
2022-12-08,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2022-12-08,"France",46.2276,2.2137,"H5N1","Farm","6"
2022-12-08,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-12-09,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-12-09,"Germany",51.165691,10.451526,"H5N1","Captive birds","11"
2022-12-09,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-12-09,"France",46.2276,2.2137,"H5N1","Farm","6"
2022-12-10,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-12-11,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-12-11,"Germany",51.165691,10.451526,"H5N1","Captive birds","2"
2022-12-12,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","3"
2022-12-12,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-12-12,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2022-12-12,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-12-12,"France",46.2276,2.2137,"H5N1","Farm","20"
2022-12-12,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-12-12,"Czech Republic",49.8175,15.473,"H5N1","Farm","5"
2022-12-13,"Poland",51.9194,19.1451,"H5N1","Wild birds","2"
2022-12-13,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-12-13,"Germany",51.165691,10.451526,"H5N1","Captive birds","2"
2022-12-13,"France",46.2276,2.2137,"H5N1","Farm","7"
2022-12-13,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2022-12-13,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-12-13,"Belgium",50.8333,44.69936,"H5N1","Backyard","1"
2022-12-13,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-12-13,"Belgium",50.8333,44.69936,"H5N1","Wild birds","3"
2022-12-14,"Poland",51.9194,19.1451,"H5N1","Backyard","2"
2022-12-14,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2022-12-14,"Luxembourg",49.8153,6.1296,"H5N1","Wild birds","1"
2022-12-14,"Italy",41.87194,12.56738,"H5N1","Wild birds","4"
2022-12-14,"France",46.2276,2.2137,"H5N1","Farm","11"
2022-12-14,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-12-15,"Switzerland",46.8182,8.2275,"H5N1","Wild birds","1"
2022-12-15,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-12-15,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-12-15,"France",46.2276,2.2137,"H5N1","Farm","3"
2022-12-15,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-12-16,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-12-16,"Poland",51.9194,19.1451,"H5N1","Farm","3"
2022-12-16,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-12-16,"Germany",51.165691,10.451526,"H5N1","Captive birds","2"
2022-12-16,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-12-16,"France",46.2276,2.2137,"H5N1","Farm","7"
2022-12-16,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2022-12-16,"Spain",40.463667,-3.74922,"H5","Wild birds","1"
2022-12-17,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-12-18,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-12-19,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-12-19,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-12-19,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-12-19,"France",46.2276,2.2137,"H5N1","Farm","14"
2022-12-19,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-12-20,"Spain",40.463667,-3.74922,"H5N1","Farm","1"
2022-12-20,"Poland",51.9194,19.1451,"H5N1","Farm","3"
2022-12-20,"Hungary",47.1625,19.5033,"H5N1","Wild birds","1"
2022-12-20,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2022-12-20,"Germany",51.165691,10.451526,"H5N1","Farm","2"
2022-12-20,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-12-20,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-12-21,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-12-21,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-12-21,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2022-12-21,"Germany",51.165691,10.451526,"H5N1","Captive birds","1"
2022-12-21,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-12-21,"France",46.2276,2.2137,"H5N1","Farm","6"
2022-12-21,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-12-21,"The Netherlands",52.1326,5.2913,"H5","Captive birds","1"
2022-12-22,"United Kingdom",55.3781,-3.436,"H5N1","Wild birds","1"
2022-12-22,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-12-22,"Italy",41.87194,12.56738,"H5N1","Wild birds","2"
2022-12-22,"France",46.2276,2.2137,"H5N1","Farm","3"
2022-12-22,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-12-22,"Denmark",56.2639,9.5018,"H5N1","Farm","1"
2022-12-22,"NA",NA,NA,"H5N1","Wild birds","1"
2022-12-23,"The Netherlands",52.1326,5.2913,"H5N2","Wild birds","1"
2022-12-23,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-12-23,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-12-23,"Poland",51.9194,19.1451,"H5N1","Farm","4"
2022-12-23,"Italy",41.87194,12.56738,"H5N1","Farm","1"
2022-12-23,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-12-23,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-12-23,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-12-23,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-12-23,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-12-23,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-12-23,"Norway",60.472,8.4689,"H5","Wild birds","1"
2022-12-24,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2022-12-24,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-12-24,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-12-25,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-12-25,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2022-12-26,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-12-26,"France",46.2276,2.2137,"H5N1","Farm","4"
2022-12-27,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2022-12-27,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-12-27,"France",46.2276,2.2137,"H5N1","Farm","7"
2022-12-27,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-12-28,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2022-12-28,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","1"
2022-12-28,"Poland",51.9194,19.1451,"H5N1","Farm","3"
2022-12-28,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2022-12-28,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-12-28,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-12-29,"Spain",40.463667,-3.74922,"H5N1","Wild birds","4"
2022-12-29,"Poland",51.9194,19.1451,"H5N1","Backyard","1"
2022-12-29,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-12-29,"Poland",51.9194,19.1451,"H5N1","Wild birds","2"
2022-12-29,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-12-29,"France",46.2276,2.2137,"H5N1","Farm","3"
2022-12-29,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-12-29,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2022-12-29,"Belgium",50.8333,44.69936,"H5N1","Farm","1"
2022-12-30,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-12-30,"Slovenia",46.1512,14.9955,"H5N1","Wild birds","1"
2022-12-30,"Poland",51.9194,19.1451,"H5N1","Farm","4"
2022-12-30,"Poland",51.9194,19.1451,"H5N1","Wild birds","2"
2022-12-30,"Italy",41.87194,12.56738,"H5N1","Wild birds","1"
2022-12-30,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-12-30,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-12-30,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-12-30,"France",46.2276,2.2137,"H5N1","Farm","4"
2022-12-30,"Denmark",56.2639,9.5018,"H5N1","Wild birds","4"
2022-12-30,"Belgium",50.8333,44.69936,"H5N1","Wild birds","5"
2022-12-30,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2022-12-31,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-12-31,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-12-31,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-12-31,"Denmark",56.2639,9.5018,"H5N1","Farm","1"
2022-12-31,"Czech Republic",49.8175,15.473,"H5N1","Farm","1"
2023-01-02,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2023-01-02,"Germany",51.165691,10.451526,"H5N1","Wild birds","10"
2023-01-02,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2023-01-02,"France",46.2276,2.2137,"H5N1","Farm","6"
2023-01-02,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2023-01-02,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2023-01-03,"Poland",51.9194,19.1451,"H5N1","Backyard","2"
2023-01-03,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2023-01-03,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
